,jd,TOI-260,TOI-266,TOI-329,TOI-465,TOI-469,TOI-480,TOI-509,TOI-554,TOI-561,TOI-669,TOI-1136,TOI-1173,TOI-1174,TOI-1180,TOI-1181,TOI-1184,TOI-1194,TOI-1244,TOI-1246,TOI-1247,TOI-1248,TOI-1249,TOI-1255,TOI-1269,TOI-1272,TOI-1279,TOI-1288,TOI-1294,TOI-1296,TOI-1298,TOI-1339,TOI-1347,TOI-1386,TOI-1410,TOI-1411,TOI-1422,TOI-1430,TOI-1436,TOI-1437,TOI-1438,TOI-1439,TOI-1443,TOI-1444,TOI-1451,TOI-1456,TOI-1467,TOI-1471,TOI-1472,TOI-1473,TOI-1601,TOI-1611,TOI-1669,TOI-1691,TOI-1694,TOI-1710,TOI-1716,TOI-1723,TOI-1726,TOI-1736,TOI-1742,TOI-1751,TOI-1753,TOI-1758,TOI-1759,TOI-1775,TOI-1776,TOI-1778,TOI-1794,TOI-1797,TOI-1798,TOI-1799,TOI-1801,TOI-1807,TOI-1823,TOI-1824,TOI-1836,TOI-1842,TOI-1898,TOI-1905,TOI-2019,TOI-2045,TOI-2076,TOI-2088,TOI-2114,TOI-2128,TOI-2145
0,2460351.7916666665,,,,,79.73619298642592,72.17674483027476,13.795114539980451,315.8012000821483,27.99989584247002,13.868486611457357,2.190446548055075,45.0268336390905,10.943525289035895,4.118559739383475,595.6995823836845,3154.5333557266013,49.51933819890442,172.61424954144917,294.67324001504085,87.94396112878607,221.1536990326828,5.238698504105761,407.6111092338132,452.35491879993236,15.832660941682445,15.826012111783017,269.6973192608209,44.25479387343259,313.33748373479347,139.8240082265134,88.06830124963051,665.6165529954532,8742749.89681861,,186.7144536431293,,,46.40117549599186,1636.529573707638,170.39653327428948,133.32974193154354,75.81292217180112,819.7787945685077,10.310316912989101,,298.6945538389797,8896.549791131081,264.1346020581131,31068.60487927526,237.55181585120638,35.784813933933016,53.215509683880725,81.33500095650938,18.415483331837475,34.63541494254692,12.30080580207841,5.7281457332102566,9.474691297359628,40.23882078512256,87.56881167897342,48.426582238072946,247.66282861716263,157.33719300215728,6038.867754973893,5.8740530121061765,30.380990031847887,11.73309124864237,58.579395916312635,18.104469868431742,51.541579068662195,17.268868863223037,22.791790802811008,81.00899485866887,28.66102732296345,28.80244171110037,324.73685390645664,155.87845463972843,4.067248640941527,243.1975402451669,94.41697036419899,2359.1709127331715,49.4736973279013,92.48238083664621,,,
1,2460351.7946127946,,,,,83.97373643032057,76.99213498725011,13.933587255963587,352.1926436491544,27.50498051994671,13.402809622363508,2.1324864039315585,43.99896275926552,10.62350674619221,4.071446534377556,578.2406211405204,2884.0089138374515,48.85357568798891,166.10334625900165,284.29304416204707,85.36377350974657,207.2099064699155,5.088466525168468,403.70383657691605,428.2069030944843,15.110236927360747,15.35938059873924,271.82577917776405,42.8962919241875,302.18499695477936,134.92273827778808,86.92325097118136,647.1386894171487,39663893.2891999,,166.39149522902463,,,43.92340312189636,1466.9844822867592,167.5157055000427,127.87957029248777,75.28561276205997,816.2471131896953,10.03540018603412,,337.9041015577094,14448.245897451654,308.1276154547451,51405.671977974314,262.33745802939217,35.87453058833256,53.700646870229114,81.07946429269745,18.64174630266055,34.94729877497834,12.446338968717477,5.753500788816312,9.55590101203608,41.49138504169965,84.84700746021026,45.797475847163966,230.46538350214882,160.65110660622645,6352.264313863738,5.795145917505457,29.67677061825913,11.681478518238155,55.60779842377986,17.624704569144086,48.24378814390013,16.795317519413707,21.862046112143414,76.04386795793376,27.819282882640113,27.876626290917756,292.76093815878863,136.45742568118672,4.019444081495555,215.3234957147276,84.66834989649585,2699.111377716191,44.93887414119456,90.52697381327228,,,
2,2460351.7975589223,,,,,88.63563457412678,82.36249368513677,14.087071706372294,394.7232344009024,27.047524362805085,12.972000849212195,2.0770841179185053,43.00953639871404,10.316899668972011,4.025134621446148,560.056611516959,2638.064306266691,48.21481950892913,159.83338053238492,274.2862671146891,82.87732461641004,194.22842210437344,4.944842061502648,399.5487804046921,405.51714550843315,14.43568198591704,14.916529059484516,273.3604381159,41.59154518860114,291.41122491952933,130.21480979058077,85.64042992267387,628.7631752557502,779775925.808401,,148.84396046684913,,,41.622013935302476,1318.2033742949893,164.60593422091907,122.68519955564933,74.71909605520123,811.8244973291412,9.773321520703483,,383.9372153137496,25724.12114453185,361.92368129341486,93659.46121290389,290.68177362432596,35.95833706131184,54.19283655100153,80.81928480132753,18.87881336050602,35.27150293653768,12.600387956953,5.781217293204894,9.645458343288587,42.79817950353096,82.20060811291278,43.33621394107443,214.64665466452715,163.99504002359475,6667.254090388808,5.721380892981498,29.011693936144162,11.637227664834068,52.84844824647318,17.17453673838149,45.22966701549988,16.34963150030664,20.997489483462992,71.5034786037553,27.016584745797,26.9965772813625,264.6119119839682,120.22219370091928,3.975544946413427,191.7988199069441,76.17884506322885,3101.03503369107,40.9447040700695,88.59572548366536,,,
3,2460351.8005050505,,,,,93.7752569753204,88.37044347080288,14.256127788078707,444.75051442150857,26.625636146075987,12.573268152805369,2.02411549587166,42.05705876134028,10.02309292614177,3.9796221723613012,541.2945435157602,2414.5017103322857,47.60223421135635,153.79873756439588,264.6434798395127,80.48134146576318,182.14253571302,4.807502830763761,395.1587389074152,384.195156958684,13.805214026311257,14.496087731124385,274.2870918049114,40.3383705113776,281.0095314321205,125.6933449509983,84.22907419918384,610.5296275776604,,,133.62369257727323,,,39.48220121467079,1187.2950379430854,161.6728288566,117.7347727674401,74.11482977937014,806.532001536113,9.523418724802784,,438.28735465921994,52439.45530141118,428.3126297824675,196943.22816331824,323.2340519729307,36.036147531179566,54.69203849493024,80.55461907191184,19.127040150272492,35.608289694770875,12.763253574337067,5.811329434282403,9.743624546425105,44.161725825439795,79.6292540985142,41.031227805404576,200.086350069388,167.3657712027145,6981.528792797978,5.652562546402865,28.383602182766026,11.600244856226663,50.28321407074338,16.75209400296099,42.46996889287761,15.930064759879679,20.19272143954001,67.34390464558241,26.250898016524694,26.159710977155193,239.7590227459134,106.54374177563191,3.935414288466895,171.79992955500606,68.7565841578559,3578.722504668667,37.413938764788014,86.68995232943162,,,
4,2460351.803451178,,,,,99.45451087857018,95.11413819689871,14.4413802174253,504.0093464384736,26.237603374212963,12.20411122288638,1.9734634339297465,41.14009943521117,9.741505563487932,3.9349068792675967,522.0973783165113,2211.293049202679,47.01502460888109,147.99353207672348,255.3550179008791,78.17263858269591,170.88966528775418,4.676144431495395,390.5469794857738,364.1556874179755,13.215400310813644,14.096781929377899,274.5971031732248,39.13466812490462,270.97267980120125,121.35159427417445,82.69908950519424,592.474532548395,,,120.36545510296939,,,37.49058338100429,1071.816110293535,158.72182939203896,113.01688627590444,73.47434704764142,800.3945785390141,9.285070697058458,,502.84767643044955,133152.12388430044,511.07138525293766,524532.6480685704,360.78897948704764,36.1078818524312,55.19820632585481,80.28562504536706,19.386802122414746,35.9579317137924,12.935257184817615,5.843874465460087,9.850688977142914,45.58466407617751,77.13240430206928,38.87176831387117,186.67518652377103,170.75984031411593,7292.550516297214,5.588510907093376,27.790498547280595,11.570451973481259,47.89576867918308,16.355661851681738,39.93894451123268,15.535012712623383,19.44288466187822,63.5265346397714,25.520310943917703,25.363612918782902,217.7547063970976,94.93651564742086,3.8989283866182656,154.68439163914408,62.2431619565594,4149.611413032822,34.28209408716294,84.81084597953442,,,
5,2460351.8063973063,,,,,105.74549054037365,102.71080743965828,14.643523414827301,574.7402572097512,25.881877489188128,11.862287412372229,1.92501742080184,40.25728950037945,9.471584982528881,3.8909859291904647,502.6021961988622,2026.573749959747,46.45243336502911,142.4116575332917,246.4110343207383,75.94811626709811,160.41119997738394,4.550479131198528,385.72715190340557,345.3184889453517,12.663120262348702,13.717424222166125,274.28757286053616,37.97841815453723,261.29291293114125,117.18294372379385,81.06090896964609,574.6312274662021,,,108.7697203947969,,,35.635048153974985,969.6949473076112,155.75818826951075,108.52058161536648,72.79924752031489,793.4408245857833,9.05769434552723,,580.0394559778186,514717.3589768622,615.3904040742405,2227366.2197077908,404.3257422814379,36.17346582934698,55.711287907256384,80.01246151057245,19.65849582081388,36.32071272304444,13.116742101991374,5.87889282145848,9.9669709074217,47.06975925147295,74.70935111902286,36.84784775457849,174.31385997139884,174.17355221674757,7597.577847260285,5.529060414078424,27.23053366488282,11.547786250714813,45.67138310337071,15.98366869781305,37.61386627220806,15.162999130329279,18.74360113263758,60.01733402309791,24.823025931853085,24.606024732149308,198.22008462847077,85.02164043677539,3.865975935855412,139.94597512683316,56.50709209185654,4835.938844604481,31.495067138511747,82.95947496982957,,,
6,2460351.8093434344,,,,,112.73248757716634,111.30124153117029,14.863326586328183,659.8700029962787,25.557061683010765,11.545782990129338,1.8786731924697613,39.40731996797454,9.212805869570875,3.8478560849255,482.9386831208229,1858.6353411213329,45.91374009902474,137.0468443471581,237.8015688185801,73.80476400056308,150.65235299548476,4.430235038949778,380.7132121539402,327.60812028024964,12.14553396658387,13.356908213222304,273.36139574359237,36.86767995191135,251.96205076893835,113.18093024317379,79.32535292226218,557.0299531549547,,,98.58942375901121,,,33.9046198402739,879.1697519248811,152.78696117745446,104.2353465623745,72.09118985612282,785.7027061086196,8.840742297764029,,672.9891194879904,6339156.594167488,748.521781993953,38478761.11238164,455.05942415729453,36.23283129769571,56.23122453620403,79.735288233397,19.942539635773624,36.69692738450027,13.308074685500006,5.916428167828476,10.092821302474443,48.61990456581296,72.35924071714372,34.95019001895321,162.91213693144792,177.60297205861823,7893.700644017946,5.474059150286413,26.701994726944417,11.532200060082001,43.59675208196457,15.634673462426626,35.474629732431055,14.812665307793663,18.090919112577367,56.78623246763895,24.15735290719411,23.88483387141274,180.83327828426553,76.50055433985905,3.836457414912425,127.18205858151157,51.43868526516755,5666.297482008199,29.00725267096751,81.13679125490115,,,
7,2460351.812289562,,,,,120.51448185174488,121.0555429535964,15.101639755817498,763.2698688858069,25.261899515211027,11.252787616556116,1.834332330853133,38.58893882848125,8.964668727554056,3.8055136934045004,463.22789085732916,1705.9166230707822,45.39825961748619,131.89270372022824,229.51659608162757,71.73965968233757,141.56198350269156,4.315155123342124,375.519340179599,310.9537140075217,11.660053387912932,13.014202241154035,271.8272044983045,35.80058938805692,242.9715645924424,109.3392482552464,77.50348793906535,539.6979017986627,,,89.61964718112783,,,32.28933913369653,798.737709315311,149.81299509173053,100.15110646050465,71.35188308959783,777.2152503495527,8.633700412598754,,785.7757785792568,,920.7870679736038,,514.5094018148418,36.28591631421151,56.75795092803432,79.45426566743754,20.239375020123543,37.08688170390585,13.50964580218774,5.956527506268116,10.228624975395686,50.2381269580191,70.08108836531795,33.17018020730847,152.3880050579792,181.04392745791057,8177.8847232531225,5.423368049569986,26.203294687826762,11.523660702767668,41.65983742458913,15.307353862614988,33.503410122622434,14.482759724436372,17.481265709184648,53.806597621494554,23.521702021203613,23.198062928411527,165.31987184632803,69.13582074439084,3.810284470950441,116.06964667154821,46.94599447635759,6677.781354773247,26.780034504578833,79.34363392490339,,,
8,2460351.81523569,,,,,129.20823512449036,132.1805480983074,15.359400601633816,890.1313226845398,24.995264922346166,10.981672177341357,1.7919018930908894,37.8009482880075,8.726698498766952,3.7639546953329783,443.58129839618806,1566.9942652196191,44.90534029165935,126.94276739614747,221.54606941550287,69.7499687152257,133.0924128889462,4.2049963014922564,370.15985866119405,295.28874555184984,11.2043169073586,12.688343647820242,269.69919917277576,34.775356211734554,234.31264559018598,105.65175485283135,75.60648997083607,522.6592865948934,,,81.68954353076778,,,30.780157062554284,727.1131857215591,146.8409181516576,96.25821445251931,70.58307788282002,768.0162114289948,8.436085496768031,,923.7820714060913,,1147.1839790678134,,584.5912197100251,36.3326653153787,57.29139521936149,79.16955465590326,20.549467810344392,37.490893486002854,13.721872427002017,5.9992412944716955,10.374803008792643,51.92759279124265,67.87379304086824,31.499817523792508,142.66690199916206,184.49201205877154,8447.02543659208,5.376860189345931,25.732962525395703,11.522150279921451,39.84973070071048,15.000495968284753,31.684369054695058,14.17212878643081,16.911405452047276,51.05478706235,22.914576926619727,22.543859840746553,151.4451290045308,62.73700654519157,3.7873793866967955,106.34753757167374,42.95159339267129,7918.978493901515,24.780574303394435,77.58073316461928,,,
9,2460351.818181818,,,,,138.95214093847073,144.92946572242428,15.637641739154962,1047.5222935465501,24.756153835093386,10.730969876728562,1.7512941316106974,37.04220335553745,8.498443625351886,3.7231746998991606,424.1001946432533,1440.573364007303,44.43436329762807,122.19053087949437,213.87997190305148,67.83294593161408,125.19925088417388,4.09952875642135,364.64916249825694,280.5508284244103,10.776167413768736,12.378434036527095,266.9968732031112,33.790263000071164,225.97628081669464,102.11247928035095,73.64551728293142,505.9354566044992,,,74.65598117494633,,,29.368843410178748,663.1933487195132,143.87513603588235,92.54744654998346,69.78655901394004,758.1457334503782,8.247443498945543,,1094.1987389022038,,1450.0205251972102,,667.7412282699089,36.37302918569744,57.83147813038599,78.88131658479065,20.873309138587615,37.90929216368408,13.945199034716664,6.0446235074204,10.531815214272136,53.69161090033523,65.73615461750242,29.931673707063457,133.68102966081298,187.94258505439834,8698.008705762066,5.3344202259905344,25.289635125947587,11.527665628240634,38.156535207162634,14.71298531944759,30.003405899103818,13.879708974695898,16.37840484748347,48.509769512416746,22.334569475529154,21.920489875922165,139.00762859837337,57.15017829213824,3.767674652832872,97.80293286715771,39.39000644253305,9454.195448185535,22.980836228529217,75.84871713299485,,,
